HourUTC;HourDK;PriceArea;aFRR_DownPurchased;aFRR_UpPurchased;aFRR_DownCapPriceDKK;aFRR_DownCapPriceEUR;aFRR_UpCapPriceDKK;aFRR_UpCapPriceEUR
2024-10-27 15:00;2024-10-27 16:00;DK2;39,000000;14,000000;149,218000;20,000000;997,000067;133,630000
2024-10-27 14:00;2024-10-27 15:00;DK2;39,000000;9,000000;149,218000;20,000000;746,239218;100,020000
2024-10-27 13:00;2024-10-27 14:00;DK2;39,000000;9,000000;149,218000;20,000000;746,612263;100,070000
2024-10-27 12:00;2024-10-27 13:00;DK2;39,000000;9,000000;149,218000;20,000000;747,656789;100,210000
2024-10-27 11:00;2024-10-27 12:00;DK2;39,000000;9,000000;149,218000;20,000000;748,701315;100,350000
2024-10-27 10:00;2024-10-27 11:00;DK2;39,000000;9,000000;149,218000;20,000000;790,930009;106,010000
2024-10-27 09:00;2024-10-27 10:00;DK2;39,000000;9,000000;149,218000;20,000000;861,808559;115,510000
2024-10-27 08:00;2024-10-27 09:00;DK2;39,000000;14,000000;149,218000;20,000000;648,874473;86,970000
2024-10-27 07:00;2024-10-27 08:00;DK2;39,000000;14,000000;149,218000;20,000000;648,277601;86,890000
2024-10-27 06:00;2024-10-27 07:00;DK2;39,000000;14,000000;149,218000;20,000000;647,755338;86,820000
2024-10-27 05:00;2024-10-27 06:00;DK2;39,000000;14,000000;149,218000;20,000000;649,695172;87,080000
2024-10-27 04:00;2024-10-27 05:00;DK2;39,000000;14,000000;149,218000;20,000000;648,650646;86,940000
2024-10-27 03:00;2024-10-27 04:00;DK2;30,000000;14,000000;108,481486;14,540000;645,890113;86,570000
2024-10-27 02:00;2024-10-27 03:00;DK2;30,000000;14,000000;89,530800;12,000000;647,755338;86,820000
2024-10-27 01:00;2024-10-27 02:00;DK2;30,000000;14,000000;89,530800;12,000000;651,038134;87,260000
2024-10-27 00:00;2024-10-27 02:00;DK2;38,000000;14,000000;100,050669;13,410000;104,154164;13,960000
2024-10-26 23:00;2024-10-27 01:00;DK2;30,000000;14,000000;89,530800;12,000000;664,243927;89,030000
2024-10-26 22:00;2024-10-27 00:00;DK2;39,000000;9,000000;141,757100;19,000000;976,034938;130,820000
2024-10-26 21:00;2024-10-26 23:00;DK2;34,000000;0,000000;133,997764;17,960000;193,834182;25,980000
2024-10-26 20:00;2024-10-26 22:00;DK2;34,000000;0,000000;136,982124;18,360000;175,331150;23,500000
2024-10-26 19:00;2024-10-26 21:00;DK2;34,000000;0,000000;111,913500;15,000000;152,948450;20,500000
2024-10-26 18:00;2024-10-26 20:00;DK2;34,000000;5,000000;108,481486;14,540000;1215,380610;162,900000
2024-10-26 17:00;2024-10-26 19:00;DK2;34,000000;5,000000;108,481486;14,540000;1609,241521;215,690000
2024-10-26 16:00;2024-10-26 18:00;DK2;34,000000;10,000000;149,218000;20,000000;1691,087594;226,660000
2024-10-26 15:00;2024-10-26 17:00;DK2;30,000000;5,000000;99,976060;13,400000;1267,010038;169,820000
2024-10-26 14:00;2024-10-26 16:00;DK2;30,000000;0,000000;99,976060;13,400000;111,913500;15,000000
2024-10-26 13:00;2024-10-26 15:00;DK2;30,000000;0,000000;99,976060;13,400000;74,609000;10,000000
2024-10-26 12:00;2024-10-26 14:00;DK2;30,000000;0,000000;99,976060;13,400000;78,339450;10,500000
2024-10-26 11:00;2024-10-26 13:00;DK2;30,000000;0,000000;99,976060;13,400000;78,339450;10,500000
2024-10-26 10:00;2024-10-26 12:00;DK2;30,000000;0,000000;99,976060;13,400000;78,339450;10,500000
2024-10-26 09:00;2024-10-26 11:00;DK2;30,000000;0,000000;99,976060;13,400000;78,339450;10,500000
2024-10-26 08:00;2024-10-26 10:00;DK2;30,000000;0,000000;99,976060;13,400000;82,069900;11,000000
2024-10-26 07:00;2024-10-26 09:00;DK2;30,000000;0,000000;99,976060;13,400000;81,323810;10,900000
2024-10-26 06:00;2024-10-26 08:00;DK2;30,000000;5,000000;99,976060;13,400000;1287,825949;172,610000
2024-10-26 05:00;2024-10-26 07:00;DK2;30,000000;0,000000;99,976060;13,400000;78,339450;10,500000
2024-10-26 04:00;2024-10-26 06:00;DK2;30,000000;0,000000;99,976060;13,400000;78,339450;10,500000
2024-10-26 03:00;2024-10-26 05:00;DK2;30,000000;0,000000;99,976060;13,400000;83,711298;11,220000
2024-10-26 02:00;2024-10-26 04:00;DK2;15,000000;0,000000;70,878550;9,500000;59,687200;8,000000
2024-10-26 01:00;2024-10-26 03:00;DK2;15,000000;0,000000;79,980848;10,720000;81,323810;10,900000
2024-10-26 00:00;2024-10-26 02:00;DK2;15,000000;0,000000;82,069900;11,000000;74,609000;10,000000
2024-10-25 23:00;2024-10-26 01:00;DK2;30,000000;0,000000;99,976060;13,400000;78,339450;10,500000
2024-10-25 22:00;2024-10-26 00:00;DK2;36,000000;0,000000;150,038699;20,110000;136,982124;18,360000
2024-10-25 21:00;2024-10-25 23:00;DK2;88,000000;0,000000;150,038699;20,110000;165,482762;22,180000
2024-10-25 20:00;2024-10-25 22:00;DK2;88,000000;0,000000;150,038699;20,110000;165,482762;22,180000
2024-10-25 19:00;2024-10-25 21:00;DK2;88,000000;0,000000;150,038699;20,110000;175,928022;23,580000
2024-10-25 18:00;2024-10-25 20:00;DK2;64,000000;0,000000;111,913500;15,000000;165,482762;22,180000
2024-10-25 17:00;2024-10-25 19:00;DK2;64,000000;0,000000;115,643950;15,500000;165,482762;22,180000
2024-10-25 16:00;2024-10-25 18:00;DK2;64,000000;0,000000;115,643950;15,500000;165,482762;22,180000
2024-10-25 15:00;2024-10-25 17:00;DK2;64,000000;0,000000;123,104850;16,500000;165,482762;22,180000
2024-10-25 14:00;2024-10-25 16:00;DK2;68,000000;10,000000;150,038699;20,110000;1106,824515;148,350000
2024-10-25 13:00;2024-10-25 15:00;DK2;68,000000;10,000000;150,038699;20,110000;978,049381;131,090000
2024-10-25 12:00;2024-10-25 14:00;DK2;64,000000;0,000000;104,452600;14,000000;171,600700;23,000000
2024-10-25 11:00;2024-10-25 13:00;DK2;64,000000;10,000000;104,452600;14,000000;796,078030;106,700000
2024-10-25 10:00;2024-10-25 12:00;DK2;64,000000;10,000000;104,452600;14,000000;791,825317;106,130000
2024-10-25 09:00;2024-10-25 11:00;DK2;64,000000;10,000000;104,452600;14,000000;885,310394;118,660000
2024-10-25 08:00;2024-10-25 10:00;DK2;64,000000;10,000000;100,050669;13,410000;1055,717350;141,500000
2024-10-25 07:00;2024-10-25 09:00;DK2;64,000000;0,000000;100,050669;13,410000;179,061600;24,000000
2024-10-25 06:00;2024-10-25 08:00;DK2;88,000000;10,000000;150,038699;20,110000;1640,502692;219,880000
2024-10-25 05:00;2024-10-25 07:00;DK2;88,000000;0,000000;150,038699;20,110000;283,514200;38,000000
2024-10-25 04:00;2024-10-25 06:00;DK2;88,000000;10,000000;216,366100;29,000000;1143,308316;153,240000
2024-10-25 03:00;2024-10-25 05:00;DK2;88,000000;10,000000;238,748800;32,000000;982,227485;131,650000
2024-10-25 02:00;2024-10-25 04:00;DK2;34,000000;0,000000;100,050669;13,410000;104,154164;13,960000
2024-10-25 01:00;2024-10-25 03:00;DK2;26,000000;0,000000;89,530800;12,000000;104,154164;13,960000
2024-10-25 00:00;2024-10-25 02:00;DK2;26,000000;0,000000;89,530800;12,000000;104,154164;13,960000
2024-10-24 23:00;2024-10-25 01:00;DK2;26,000000;0,000000;104,303382;13,980000;104,154164;13,960000
2024-10-24 22:00;2024-10-25 00:00;DK2;68,000000;0,000000;150,038699;20,110000;171,600700;23,000000
2024-10-24 21:00;2024-10-24 23:00;DK2;41,000000;5,000000;151,732332;20,340000;963,731562;129,190000
2024-10-24 20:00;2024-10-24 22:00;DK2;31,000000;5,000000;134,276400;18,000000;1033,704486;138,570000
2024-10-24 19:00;2024-10-24 21:00;DK2;31,000000;0,000000;141,736200;19,000000;157,923966;21,170000
2024-10-24 18:00;2024-10-24 20:00;DK2;27,000000;0,000000;104,437200;14,000000;201,414600;27,000000
2024-10-24 17:00;2024-10-24 19:00;DK2;27,000000;10,000000;111,897000;15,000000;1694,866560;227,200000
2024-10-24 16:00;2024-10-24 18:00;DK2;12,000000;10,000000;31000,392468;4155,660000;1718,812518;230,410000
2024-10-24 15:00;2024-10-24 17:00;DK2;27,000000;5,000000;104,138808;13,960000;1340,824452;179,740000
2024-10-24 14:00;2024-10-24 16:00;DK2;27,000000;5,000000;106,376748;14,260000;1109,943642;148,790000
2024-10-24 13:00;2024-10-24 15:00;DK2;27,000000;5,000000;106,376748;14,260000;993,719958;133,210000
2024-10-24 12:00;2024-10-24 14:00;DK2;27,000000;5,000000;106,227552;14,240000;919,793340;123,300000
2024-10-24 11:00;2024-10-24 13:00;DK2;27,000000;5,000000;106,227552;14,240000;848,552250;113,750000
2024-10-24 10:00;2024-10-24 12:00;DK2;27,000000;5,000000;106,227552;14,240000;834,900816;111,920000
2024-10-24 09:00;2024-10-24 11:00;DK2;31,000000;5,000000;10427,383038;1397,810000;921,658290;123,550000
2024-10-24 08:00;2024-10-24 10:00;DK2;31,000000;5,000000;10427,383038;1397,810000;1009,460136;135,320000
2024-10-24 07:00;2024-10-24 09:00;DK2;31,000000;5,000000;10427,383038;1397,810000;1166,115936;156,320000
2024-10-24 06:00;2024-10-24 08:00;DK2;41,000000;5,000000;150,016578;20,110000;1510,460304;202,480000
2024-10-24 05:00;2024-10-24 07:00;DK2;41,000000;0,000000;150,016578;20,110000;283,472400;38,000000
2024-10-24 04:00;2024-10-24 06:00;DK2;41,000000;0,000000;151,732332;20,340000;283,472400;38,000000
2024-10-24 03:00;2024-10-24 05:00;DK2;43,000000;5,000000;221,854452;29,740000;1002,447924;134,380000
2024-10-24 02:00;2024-10-24 04:00;DK2;16,000000;0,000000;100,035918;13,410000;140,020446;18,770000
2024-10-24 01:00;2024-10-24 03:00;DK2;12,000000;0,000000;39,984528;5,360000;140,020446;18,770000
2024-10-24 00:00;2024-10-24 02:00;DK2;12,000000;0,000000;39,984528;5,360000;140,020446;18,770000
2024-10-23 23:00;2024-10-24 01:00;DK2;16,000000;0,000000;100,035918;13,410000;140,020446;18,770000
2024-10-23 22:00;2024-10-24 00:00;DK2;31,000000;0,000000;100,035918;13,410000;223,794000;30,000000
2024-10-23 21:00;2024-10-23 23:00;DK2;38,000000;0,000000;261,040500;35,000000;176,985459;23,730000
2024-10-23 20:00;2024-10-23 22:00;DK2;38,000000;0,000000;261,040500;35,000000;177,134625;23,750000
2024-10-23 19:00;2024-10-23 21:00;DK2;38,000000;0,000000;268,498800;36,000000;217,558611;29,170000
2024-10-23 18:00;2024-10-23 20:00;DK2;26,000000;0,000000;10282,534461;1378,670000;193,915800;26,000000
2024-10-23 17:00;2024-10-23 19:00;DK2;26,000000;0,000000;10282,534461;1378,670000;176,537961;23,670000
2024-10-23 16:00;2024-10-23 18:00;DK2;26,000000;0,000000;10282,534461;1378,670000;176,612544;23,680000
2024-10-23 15:00;2024-10-23 17:00;DK2;38,000000;0,000000;186,457500;25,000000;223,749000;30,000000
2024-10-23 14:00;2024-10-23 16:00;DK2;38,000000;0,000000;190,634148;25,560000;235,682280;31,600000
2024-10-23 13:00;2024-10-23 15:00;DK2;38,000000;5,000000;186,457500;25,000000;1026,262080;137,600000
2024-10-23 12:00;2024-10-23 14:00;DK2;38,000000;5,000000;186,457500;25,000000;715,549302;95,940000
2024-10-23 11:00;2024-10-23 13:00;DK2;38,000000;5,000000;186,457500;25,000000;715,549302;95,940000
2024-10-23 10:00;2024-10-23 12:00;DK2;38,000000;5,000000;190,634148;25,560000;892,236429;119,630000
2024-10-23 09:00;2024-10-23 11:00;DK2;28,000000;5,000000;6297,415605;844,350000;983,824353;131,910000
2024-10-23 08:00;2024-10-23 10:00;DK2;28,000000;5,000000;6297,415605;844,350000;1101,143412;147,640000
2024-10-23 07:00;2024-10-23 09:00;DK2;28,000000;0,000000;6297,415605;844,350000;232,400628;31,160000
2024-10-23 06:00;2024-10-23 08:00;DK2;28,000000;0,000000;6306,738480;845,600000;283,415400;38,000000
2024-10-23 05:00;2024-10-23 07:00;DK2;28,000000;0,000000;6306,738480;845,600000;396,632394;53,180000
2024-10-23 04:00;2024-10-23 06:00;DK2;38,000000;5,000000;221,884425;29,750000;1216,448730;163,100000
2024-10-23 03:00;2024-10-23 05:00;DK2;38,000000;5,000000;267,678387;35,890000;1054,529037;141,390000
2024-10-23 02:00;2024-10-23 04:00;DK2;26,000000;0,000000;7057,714707;946,290000;111,874500;15,000000
2024-10-23 01:00;2024-10-23 03:00;DK2;26,000000;0,000000;7057,714707;946,290000;111,874500;15,000000
2024-10-23 00:00;2024-10-23 02:00;DK2;26,000000;0,000000;7057,714707;946,290000;111,874500;15,000000
2024-10-22 23:00;2024-10-23 01:00;DK2;26,000000;0,000000;7057,714707;946,290000;111,874500;15,000000
2024-10-22 22:00;2024-10-23 00:00;DK2;38,000000;10,000000;186,159168;24,960000;643,203792;86,240000
2024-10-22 21:00;2024-10-22 23:00;DK2;43,000000;5,000000;268,473600;36,000000;1023,331872;137,220000
2024-10-22 20:00;2024-10-22 22:00;DK2;43,000000;5,000000;268,473600;36,000000;1023,331872;137,220000
2024-10-22 19:00;2024-10-22 21:00;DK2;43,000000;5,000000;267,504112;35,870000;1023,331872;137,220000
2024-10-22 18:00;2024-10-22 20:00;DK2;31,000000;5,000000;13701,251872;1837,220000;1123,636592;150,670000
2024-10-22 17:00;2024-10-22 19:00;DK2;31,000000;10,000000;13696,702736;1836,610000;1373,689920;184,200000
2024-10-22 16:00;2024-10-22 18:00;DK2;31,000000;10,000000;12650,401456;1696,310000;1485,181040;199,150000
2024-10-22 15:00;2024-10-22 17:00;DK2;41,000000;5,000000;206,873824;27,740000;1123,636592;150,670000
2024-10-22 14:00;2024-10-22 16:00;DK2;43,000000;10,000000;212,765328;28,530000;828,986816;111,160000
2024-10-22 13:00;2024-10-22 15:00;DK2;41,000000;0,000000;206,799248;27,730000;201,355200;27,000000
2024-10-22 12:00;2024-10-22 14:00;DK2;41,000000;0,000000;206,873824;27,740000;193,897600;26,000000
2024-10-22 11:00;2024-10-22 13:00;DK2;41,000000;0,000000;206,873824;27,740000;193,897600;26,000000
2024-10-22 10:00;2024-10-22 12:00;DK2;43,000000;0,000000;212,690752;28,520000;193,897600;26,000000
2024-10-22 09:00;2024-10-22 11:00;DK2;41,000000;0,000000;13329,863392;1787,420000;193,897600;26,000000
2024-10-22 08:00;2024-10-22 10:00;DK2;41,000000;0,000000;13334,039648;1787,980000;201,355200;27,000000
2024-10-22 07:00;2024-10-22 09:00;DK2;41,000000;0,000000;13334,114224;1787,990000;205,084000;27,500000
2024-10-22 06:00;2024-10-22 08:00;DK2;43,000000;5,000000;268,473600;36,000000;1436,408336;192,610000
2024-10-22 05:00;2024-10-22 07:00;DK2;43,000000;5,000000;246,921136;33,110000;1366,157744;183,190000
2024-10-22 04:00;2024-10-22 06:00;DK2;43,000000;0,000000;249,829600;33,500000;406,140896;54,460000
2024-10-22 03:00;2024-10-22 05:00;DK2;41,000000;0,000000;186,440000;25,000000;387,422320;51,950000
2024-10-22 02:00;2024-10-22 04:00;DK2;27,000000;0,000000;104,406400;14,000000;149,152000;20,000000
2024-10-22 01:00;2024-10-22 03:00;DK2;31,000000;0,000000;112,758912;15,120000;149,002848;19,980000
2024-10-22 00:00;2024-10-22 02:00;DK2;27,000000;0,000000;104,406400;14,000000;149,002848;19,980000
2024-10-21 23:00;2024-10-22 01:00;DK2;27,000000;0,000000;104,406400;14,000000;149,002848;19,980000
2024-10-21 22:00;2024-10-22 00:00;DK2;31,000000;0,000000;40195,419936;5389,860000;219,999200;29,500000
2024-10-21 21:00;2024-10-21 23:00;DK2;41,000000;0,000000;186,467500;25,000000;223,761000;30,000000
2024-10-21 20:00;2024-10-21 22:00;DK2;41,000000;0,000000;243,675729;32,670000;223,761000;30,000000
2024-10-21 19:00;2024-10-21 21:00;DK2;41,000000;0,000000;264,783850;35,500000;223,761000;30,000000
2024-10-21 18:00;2024-10-21 20:00;DK2;41,000000;0,000000;229,578786;30,780000;223,761000;30,000000
2024-10-21 17:00;2024-10-21 19:00;DK2;41,000000;0,000000;216,302300;29,000000;223,761000;30,000000
2024-10-21 16:00;2024-10-21 18:00;DK2;41,000000;0,000000;219,584128;29,440000;223,761000;30,000000
2024-10-21 15:00;2024-10-21 17:00;DK2;41,000000;0,000000;240,170140;32,200000;239,573444;32,120000
2024-10-21 14:00;2024-10-21 16:00;DK2;41,000000;0,000000;247,181318;33,140000;239,573444;32,120000
2024-10-21 13:00;2024-10-21 15:00;DK2;31,000000;0,000000;104,421800;14,000000;239,573444;32,120000
2024-10-21 12:00;2024-10-21 14:00;DK2;31,000000;0,000000;104,421800;14,000000;239,573444;32,120000
2024-10-21 11:00;2024-10-21 13:00;DK2;27,000000;0,000000;104,421800;14,000000;239,573444;32,120000
2024-10-21 10:00;2024-10-21 12:00;DK2;31,000000;0,000000;104,421800;14,000000;149,174000;20,000000
2024-10-21 09:00;2024-10-21 11:00;DK2;31,000000;0,000000;104,272626;13,980000;111,880500;15,000000
2024-10-21 08:00;2024-10-21 10:00;DK2;41,000000;0,000000;229,578786;30,780000;111,880500;15,000000
2024-10-21 07:00;2024-10-21 09:00;DK2;41,000000;0,000000;216,302300;29,000000;149,174000;20,000000
2024-10-21 06:00;2024-10-21 08:00;DK2;41,000000;0,000000;257,474324;34,520000;223,761000;30,000000
2024-10-21 05:00;2024-10-21 07:00;DK2;41,000000;0,000000;249,866450;33,500000;223,761000;30,000000
2024-10-21 04:00;2024-10-21 06:00;DK2;41,000000;7,000000;292,306453;39,190000;442,599258;59,340000
2024-10-21 03:00;2024-10-21 05:00;DK2;41,000000;7,000000;268,513200;36,000000;442,599258;59,340000
2024-10-21 02:00;2024-10-21 04:00;DK2;31,000000;12,000000;151,709958;20,340000;642,641592;86,160000
2024-10-21 01:00;2024-10-21 03:00;DK2;31,000000;7,000000;151,709958;20,340000;442,599258;59,340000
2024-10-21 00:00;2024-10-21 02:00;DK2;31,000000;7,000000;141,715300;19,000000;442,599258;59,340000
2024-10-20 23:00;2024-10-21 01:00;DK2;31,000000;7,000000;151,709958;20,340000;442,599258;59,340000
2024-10-20 22:00;2024-10-21 00:00;DK2;41,000000;7,000000;243,153620;32,600000;442,599258;59,340000
2024-10-20 21:00;2024-10-20 23:00;DK2;40,000000;10,000000;238,643200;32,000000;630,838384;84,590000
2024-10-20 20:00;2024-10-20 22:00;DK2;40,000000;10,000000;238,046592;31,920000;642,546816;86,160000
2024-10-20 19:00;2024-10-20 21:00;DK2;40,000000;10,000000;217,761920;29,200000;651,048480;87,300000
2024-10-20 18:00;2024-10-20 20:00;DK2;40,000000;10,000000;193,897600;26,000000;659,997600;88,500000
2024-10-20 17:00;2024-10-20 19:00;DK2;40,000000;10,000000;165,409568;22,180000;890,959472;119,470000
2024-10-20 16:00;2024-10-20 18:00;DK2;30,000000;10,000000;136,921536;18,360000;1093,507888;146,630000
2024-10-20 15:00;2024-10-20 17:00;DK2;30,000000;5,000000;154,372320;20,700000;767,983648;102,980000
2024-10-20 14:00;2024-10-20 16:00;DK2;40,000000;10,000000;193,897600;26,000000;836,220688;112,130000
2024-10-20 13:00;2024-10-20 15:00;DK2;40,000000;10,000000;231,483904;31,040000;742,553232;99,570000
2024-10-20 12:00;2024-10-20 14:00;DK2;40,000000;10,000000;216,270400;29,000000;654,777280;87,800000
